"","created_at","screen_name","text","source","is_retweet","favorite_count","retweet_count","followers_count","city","datetime","date2"
"1",2019-03-10 18:32:59,"BA_Yildirim","Yarın ilk durağımız Güngören, daha sonra da Bağcılar olacak. Projelerimizi paylaşacağımız ve sohbet edeceğimiz buluşmalarımıza tüm vatandaşlarımızı bekliyoruz. https://t.co/QatTBGS79T","Twitter for iPhone",FALSE,510,134,1251246,"İstanbul",2019-03-10 18:32:59,2019-03-10
"2",2019-03-10 17:27:32,"BA_Yildirim",".@bakirkoymhp’de #Cumhurİttifakı’na gönül veren kardeşlerimizle kucaklaştık. 

Bizim ittifakımız seçim değil, gönül ittifakıdır.

Kardeşlerimiz 31 Mart’ta mührü @mehmetumur_ kardeşime vuracak; #Bakırköy kazanacak, İstanbul kazanacak. 

#BelediyeİşiGönülİşi https://t.co/CPELenkIsd","Twitter for iPhone",FALSE,484,123,1251246,"İstanbul",2019-03-10 17:27:32,2019-03-10
"3",2019-03-10 17:02:34,"BA_Yildirim","İstanbul’a sevdalı, hizmet için gece gündüz demeden çaba gösteren dava arkadaşlarımızla @Akbakirkoy İlçe Başkanlığımızda hasret giderdik. 

Onlardaki bu azim olduktan sonra @mehmetumur_ kardeşimizle beraber, #Bakırköy’ü AK Parti icraatlarıyla tanıştıracağız.

#BelediyeİşiGönülİşi https://t.co/VpUH7pRemO","Twitter for iPhone",FALSE,424,131,1251246,"İstanbul",2019-03-10 17:02:34,2019-03-10
"4",2019-03-10 16:36:37,"BA_Yildirim","""-İstanbul'u 2023'e kadar Avrupa'nın 10'uncu büyük ekonomisi yapacağız. Millî gelirdeki payını 300 milyar dolara çıkaracağız. 

-Beş yılda çoğu genç en az 500 bin İstanbulluya yeni iş fırsatları, iş kapıları açacak projeleri hayata geçireceğiz. Hayırlı, uğurlu olsun.""","Twitter for iPhone",FALSE,815,201,1251246,"İstanbul",2019-03-10 16:36:37,2019-03-10
"5",2019-03-10 16:36:02,"BA_Yildirim","Atatürk Havalimanı arazisine;

Millet Bahçesi ve Avrupa'nın en büyük fuar ve kongre merkezlerinden bir tanesini kazandıracağız. Hem istihdam hem de ekonomiye büyük katkı sağlayacağız. 

#BelediyeİşiGönülİşi","Twitter for iPhone",FALSE,590,167,1251246,"İstanbul",2019-03-10 16:36:02,2019-03-10
"6",2019-03-10 16:35:38,"BA_Yildirim","Deniz taşımacılığının üssü Bakırköy ⛴

""İstanbul’da açılacak 7 yeni deniz hattından;

-Bakırköy-Adalar,

-Bakırköy-Eminönü,

-Bakırköy-Kadıköy deniz hatları Bakırköy'e hayırlı olsun.""

#BelediyeİşiGönülİşi","Twitter for iPhone",FALSE,483,137,1251246,"İstanbul",2019-03-10 16:35:38,2019-03-10
"7",2019-03-10 16:35:15,"BA_Yildirim","Bakırköy'e dört yeni metro hattı 🚇

""-İncirli-Gayrettepe-Söğütlüçeşme,

-Ataköy-İkitelli,

-Yenikapı-Sefaköy-TÜYAP,

-Kirazlı-Bakırköy İDO metro hatları Bakırköylülerin hayatını kolaylaştıracak.""

#BelediyeİşiGönülİşi","Twitter for iPhone",FALSE,576,161,1251246,"İstanbul",2019-03-10 16:35:15,2019-03-10
"8",2019-03-10 16:34:28,"BA_Yildirim","Bakırköy Belediye Başkan Adayımız @mehmetumur_ ile iş dünyası ve sivil toplum kuruluşu temsilcileriyle bir araya geldik, projelerimizi açıkladık. 

#Bakırköy; İstanbul'un parlayan yıldızı olabilecekken, ustasını bekleyen pırlanta misali @mehmetumur_'u bekliyor. https://t.co/jiYd7JnrS6","Twitter for iPhone",FALSE,337,121,1251246,"İstanbul",2019-03-10 16:34:28,2019-03-10
"9",2019-03-10 16:01:34,"BA_Yildirim","Florya Sahil Parkı'nda yürüyüş yaparken vatandaşlarımızın yoğun ilgisi ve sevgisiyle karşılaştık. Sevginize layık olabilmek için canı gönülden çalışıyoruz.

Nişanlı çiftimize de mutluluklar diliyoruz. Damat Bey, Evlilikte mutluluğun sırrı; ‘İtaat et, rahat et’ biliyorsun.😉 https://t.co/fjBO5bjJ2A","Twitter for iPhone",FALSE,672,159,1251246,"İstanbul",2019-03-10 16:01:34,2019-03-10
"10",2019-03-10 14:23:51,"BA_Yildirim","""Bizler bin yılı aşkındır aynı topraklarda etle tırnak gibiyiz. Acımızda beraber ağladık, yasımızı da beraber tuttuk. Bin yılı aşkındır nasıl beraber yaşadıysak bu topraklarda, kardeşlik bağımızı daha da güçlendirerek yaşamaya devam edeceğiz.""","Twitter for iPhone",FALSE,1259,427,1251246,"İstanbul",2019-03-10 14:23:51,2019-03-10
"11",2019-03-10 14:23:26,"BA_Yildirim","Alevi Bektaşi Dernekleri tarafından düzenlenen ""Can’larla Buluşma"" programında canlarla bir araya gelmekten büyük mutluluk duyduk. 

Son cemre toprağa düştü ama 31 Mart'ta gönüllerimize bir cemre daha düşecek. Düşecek ve İstanbul, #Bakırköy #GönülBelediyeciliği ile yükselecek. https://t.co/JJkxR0RONc","Twitter for iPhone",FALSE,662,310,1251246,"İstanbul",2019-03-10 14:23:26,2019-03-10
"12",2019-03-10 13:04:41,"BA_Yildirim","""Bu seçim, İstanbul'u Cumhuriyetin 100. yılına taşıyacak kadroların seçileceği bir seçim olacak. İnanıyorum ki hemşehrilerimiz bu seçimde tercihlerini daima birlikten, kardeşlikten ve İstanbul'un ortak geleceğinden yana kullanacaklar.""","Twitter for iPhone",FALSE,1163,448,1251246,"İstanbul",2019-03-10 13:04:41,2019-03-10
"13",2019-03-10 13:04:02,"BA_Yildirim","""Cumhurbaşkanımız @RT_Erdogan ile başlayan 40 yıllık yolculuğumuzda, 1994 yılında O’nun diktiği bayrağı Cumhuriyetimizin 100. yılına doğru giderken daha da yükseklere çıkarmak için bu şehre belediye başkanı adayı olduk.""","Twitter for iPhone",FALSE,1406,467,1251246,"İstanbul",2019-03-10 13:04:02,2019-03-10
"14",2019-03-10 13:03:29,"BA_Yildirim","Haliç Kongre Merkezi'nde can Erzincanlı hemşehrilerimizle buluştuk.

Sizlerin desteğiyle, beraber üretip beraber kazanacağız. İstanbul'u, muhteşem bir geleceğe hazırlayacağız. 

#BelediyeİşiGönülİşi https://t.co/WnnNxn3j5A","Twitter for iPhone",FALSE,783,392,1251246,"İstanbul",2019-03-10 13:03:29,2019-03-10
"15",2019-03-10 11:38:52,"BA_Yildirim","“Nereli olursak, nereden gelirsek gelelim; İstanbul aidiyetini kazanmamız, İstanbulluluk şuuruyla şehrimize sahip çıkmamız gerekiyor.

Bizim de görevimiz, bu şuuru daim kılabilmek için İstanbullunun yaşam kalitesini artırmak olacak.”

#Evimizİşimizİstanbul","Twitter for iPhone",FALSE,963,408,1251246,"İstanbul",2019-03-10 11:38:52,2019-03-10
"16",2019-03-10 11:38:16,"BA_Yildirim","Malatyalı İş Adamları Derneği tarafından düzenlenen programda Malatyalı hemşehrilerimizle #Bakırköy’ün ve İstanbul’un geleceğini konuştuk. https://t.co/etvqdiHGhs","Twitter for iPhone",FALSE,503,152,1251246,"İstanbul",2019-03-10 11:38:16,2019-03-10
"17",2019-03-10 11:28:37,"BA_Yildirim","Dünyada bir liderlik sorunu var. Konulara çok kısa süreli politik amaçlar doğrultusunda yaklaşılıyor ama Türkiye sadece bölgesinde kendi geleceği açısından değil, hitap ettiği gönül coğrafyası açısından da bir teminat durumunda. 1,5 milyar insan Türkiye'nin gözüne bakıyor.","Twitter Web Client",FALSE,601,182,1251246,"İstanbul",2019-03-10 11:28:37,2019-03-10
"18",2019-03-10 11:28:15,"BA_Yildirim","Bu şehre Belediye Başkanı olursam gençlere ihtiyacım olacak. İstanbul'un nüfusunun yüzde 45'i gençlerden oluşuyor. 20 yıl sonraki meslekleri bilecek olanlar ve Türkiye'yi geleceğe hazırlayacak olanlar gençlerimizdir. Gençlerle çalışmayı çok önemsiyorum. https://t.co/cHrElqmSXd","Twitter for iPhone",FALSE,898,392,1251246,"İstanbul",2019-03-10 11:28:15,2019-03-10
"19",2019-03-10 11:21:33,"BA_Yildirim","Marmaray, Avrasya, Havalimanı, Osmangazi Köprüsü... Bunların hepsi birer mega projedir. Marmaray asırlık bir rüyadır. Sultan Abdülhamid'in tasarladığı ve projelerini yaptırdığı bir eserdir. Yüz yıl sonra onun torunlarına, @RT_Erdogan ve Binali Yıldırım'a yapmak nasip oldu.","Twitter Web Client",FALSE,1163,424,1251246,"İstanbul",2019-03-10 11:21:33,2019-03-10
"20",2019-03-10 11:20:56,"BA_Yildirim","Ulaştırma Bakanı olduğumda bu türküyü kendime bir anlamda amaç edindim ve Türkiye'nin ince uzun yollarını duble yol yapmaya karar verdim. Aşık Veysel aslında hayatın zorluklarını anlatıyordu, bizim yollarımız da 2002'de böyleydi, artık bunlar geride kaldı. https://t.co/LcTGw9ioRr","Twitter Media Studio",FALSE,545,175,1251246,"İstanbul",2019-03-10 11:20:56,2019-03-10
"21",2019-03-10 11:13:48,"BA_Yildirim",".@tvnet ekranlarında #TürkKahvesi programına konuk olduk. Sıcak bir İstanbul pazarında, bir fincan kahve eşliğinde bizleri kırk yıl geriye götüren @aysebohurler’e ve yapım ekibine teşekkür ediyoruz.","Twitter for iPhone",FALSE,333,113,1251246,"İstanbul",2019-03-10 11:13:48,2019-03-10
"22",2019-03-10 08:12:09,"BA_Yildirim",".@tvnet ekranlarında #TürkKahvesi programında @aysebohurler’in konuğuyuz 🎙 https://t.co/bxuk6WCjDR","Periscope",FALSE,1567,487,1251246,"İstanbul",2019-03-10 08:12:09,2019-03-10
"23",2019-03-10 07:55:13,"BA_Yildirim","Muammer Karaca Tiyatrosu restore edilecek. #Yaşayanİstanbul https://t.co/fOKubJn4SZ","Twitter for iPhone",FALSE,515,213,1251246,"İstanbul",2019-03-10 07:55:13,2019-03-10
"24",2019-03-10 07:36:52,"BA_Yildirim","Bab-ı Ali eski günlerine dönecek #Yaşayanİstanbul https://t.co/HfvToID8at","Twitter for iPhone",FALSE,557,213,1251246,"İstanbul",2019-03-10 07:36:52,2019-03-10
"25",2019-03-10 07:27:28,"BA_Yildirim","İstanbul Kent Müzesi, İstanbul'un geçmişten bugüne; ekonomi, moda, gastronomi, mimari, mitoloji, coğrafya, gündelik hayatı gibi çok farklı alanlarını tematik çerçevelerle ziyaretçilerine anlatacak. #Yaşayanİstanbul https://t.co/HmeHLx1vlK","Twitter for iPhone",FALSE,679,228,1251246,"İstanbul",2019-03-10 07:27:28,2019-03-10
"26",2019-03-10 07:16:26,"BA_Yildirim","#Kartal'da eski taş ocağı doğa tarihi müzesine dönüşecek. Şehir hayatının göbeğinde su sporları ve doğa tarihi iç içe olacak. #Yaşayanİstanbul https://t.co/J4aDPPpR4j","Twitter for iPhone",FALSE,1154,465,1251246,"İstanbul",2019-03-10 07:16:26,2019-03-10
"27",2019-03-10 06:56:26,"BA_Yildirim","#HaliçTersanesi Bilim Merkezi #Yaşayanİstanbul https://t.co/KfSdRTMx8R","Twitter for iPhone",FALSE,781,399,1251246,"İstanbul",2019-03-10 06:56:26,2019-03-10
"28",2019-03-10 06:44:26,"BA_Yildirim","#Topkapı Planetaryum ile çocuklar gök bilimleri ile buluşacak. #Yaşayanİstanbul https://t.co/mlziEWKd1g","Twitter for iPhone",FALSE,833,389,1251246,"İstanbul",2019-03-10 06:44:26,2019-03-10
"29",2019-03-10 06:29:46,"BA_Yildirim","Rami Kışlası Türkiye'nin en büyük kütüphanesi oluyor. #Yaşayanİstanbul https://t.co/DWqyppfWFY","Twitter for iPhone",FALSE,837,420,1251246,"İstanbul",2019-03-10 06:29:46,2019-03-10
"30",2019-03-10 06:11:07,"BA_Yildirim","Yapılacak sahil düzenlemesi ile #Bostancı’da sahil keyfi katlanacak. #Yeşilİstanbul https://t.co/fRhP9vMWGZ","Twitter for iPhone",FALSE,767,399,1251246,"İstanbul",2019-03-10 06:11:07,2019-03-10
"31",2019-03-10 06:00:16,"BA_Yildirim","#Kağıthane - #Göktürk arasındaki Erguvan Vadisi ile şehir yaşamı kesintisiz doğa ile buluşacak. #Yeşilİstanbul https://t.co/cLDq0gZIBE","Twitter for iPhone",FALSE,823,395,1251246,"İstanbul",2019-03-10 06:00:16,2019-03-10
"32",2019-03-10 05:49:47,"BA_Yildirim","#Topkapı’da hayata geçirilecek Fetih Temalı Kültür Parkı bölgenin yaşayan tarihi olacak. #Yeşilİstanbul https://t.co/LzeDD0LWPX","Twitter for iPhone",FALSE,1028,453,1251246,"İstanbul",2019-03-10 05:49:47,2019-03-10
"33",2019-03-09 21:08:22,"BA_Yildirim",".@tvnet ekranlarında saat 11.10'da yayınlanacak #TürkKahvesi programında @aysebohurler’in konuğu olacağız. Samimi ve hoş sohbetimize hepinizi bekliyoruz. https://t.co/cxig6HiFhK","Twitter for iPhone",FALSE,582,205,1251246,"İstanbul",2019-03-09 21:08:22,2019-03-09
"34",2019-03-09 20:54:00,"BA_Yildirim","Küçükçekmece'de @_MHPIstanbul_ tarafından düzenlenen ""Beka İçin Millî Karar, Cumhur İçin İstikrar"" programına katıldık. 

Hepimizin aşık olduğu İstanbul, Türkiye'nin özetidir. 81 ilden insanımız burayı kendine ev edinmiş. İstanbul'a hizmet, Türkiye'ye hizmettir. https://t.co/lnDNABdNjN","Twitter for iPhone",FALSE,941,297,1251246,"İstanbul",2019-03-09 20:54:00,2019-03-09
"35",2019-03-09 20:41:28,"BA_Yildirim","Yeşil Ağ Projesi 🌳

-Beylikdüzü-Küçükçekmece

-Beylikdüzü-Esenyurt koridorlarıyla ilçeye 1,5 milyon metrekareden fazla yeşil alan ekleyeceğiz. 

-Güzelyurt'a şehir terası

-Millet Bahçesi 

#BelediyeİşiGönülİşi","Twitter for iPhone",FALSE,1011,446,1251246,"İstanbul",2019-03-09 20:41:28,2019-03-09
"36",2019-03-09 20:41:07,"BA_Yildirim","Beylikdüzü'ne Metro 🚇

-Yenikapı-Sefaköy-TÜYAP hattı Beylikdüzü'nden de geçecek. 

-TÜYAP'ta bir aktarma merkezi kuracağız. 

#BelediyeİşiGönülİşi","Twitter for iPhone",FALSE,1216,482,1251246,"İstanbul",2019-03-09 20:41:07,2019-03-09
"37",2019-03-09 20:40:47,"BA_Yildirim","Beylikdüzü Belediye Başkan Adayımız, @mnecatiisik ile İstanbul'un Balkanlar'a ve Avrupa'ya açılan kapısı #Beylikdüzü'ne yapacağımız projelerimizi açıkladık. 

#GönülBelediyeciliği için yola çıktık. Boş oturarak değil, çok çalışarak gönüllerinizi kazanacağız. https://t.co/Rc7aFcZOxa","Twitter for iPhone",FALSE,587,200,1251246,"İstanbul",2019-03-09 20:40:47,2019-03-09
"38",2019-03-09 20:02:00,"BA_Yildirim","Yarın İstanbul’u dünyaya ulaştıran #Bakırköy’deyiz.

Tüm halkımızı, gönül buluşmamıza bekliyoruz.

#BelediyeİşiGönülİşi https://t.co/XMWeVwv4pK","Twitter for iPhone",FALSE,762,239,1251246,"İstanbul",2019-03-09 20:02:00,2019-03-09
"39",2019-03-09 15:52:43,"BA_Yildirim","Beylikdüzü Belediye Başkan Adayımız @mnecatiisik ile @akpartibduzu'nde dava arkadaşlarımızla bir araya geldik. 

Beylikdüzü #GönülBelediyeciliği ile ihya olacak. https://t.co/vWxvq5Q9Vv","Twitter for iPhone",FALSE,866,394,1251246,"İstanbul",2019-03-09 15:52:43,2019-03-09
"40",2019-03-09 15:31:11,"BA_Yildirim","#Cumhurİttifakı’na gönül veren kardeşlerimizle bir aradaydık.

Bizim ittifakımız seçimle başlamadı, seçimle bitmez. Kıblemiz bir, dinimiz bir, milletimiz bir. Şimdi de İstanbul’a hizmet için, #Beylikdüzü’ne hizmet için güçlerimizi birleştirdik.

📍MHP Beylikdüzü İlçe Başkanlığı https://t.co/EsrrNwOj4t","Twitter for iPhone",FALSE,1039,427,1251246,"İstanbul",2019-03-09 15:31:11,2019-03-09
"41",2019-03-09 14:58:41,"BA_Yildirim","Gençler, PUBG'de yeniyim. Çok hızlı loot'lamayın, biraz da bana bırakın. 😉 https://t.co/qRoVKMvPjx","Twitter for iPhone",FALSE,14237,2842,1251246,"İstanbul",2019-03-09 14:58:41,2019-03-09
"42",2019-03-09 14:49:02,"BA_Yildirim","Fuar ve Kongre Merkezi İstanbul 🏢

-Atatürk Havalimanı arazisine İstanbul'un en büyük fuar merkezini yapacağız. Yapılacak Millet Bahçesi ile birlikte Toplam 6,5 milyon insana ev sahipliği yapacak. 

-2023 yılında hedef İstanbul’da 22 milyon turist. 

#BelediyeİşiGönülİşi","Twitter for iPhone",FALSE,812,268,1251246,"İstanbul",2019-03-09 14:49:02,2019-03-09
"43",2019-03-09 14:48:30,"BA_Yildirim","İstanbul'da Kültür ve Edebiyat 📚

-Basın yayın dünyasının kalbinin attığı Bab-ı Âli’yi canlandıracağız. 

-Cağaloğlu Yokuşu’na tarihî kimliğini geri getireceğiz. 

-Metroda istediğin kitabı istediğin duraktan alıp istediğin durağa bırakma sistemini başlatacağız.","Twitter for iPhone",FALSE,1042,324,1251246,"İstanbul",2019-03-09 14:48:30,2019-03-09
"44",2019-03-09 14:48:00,"BA_Yildirim","İstanbul'da Kültür ve Edebiyat 📚

-Rami Şehir Kütüphanesi milyonlarca eser ve dijital yayına ev sahipliği yapacak. 

-Atatürk Kitaplığı’nı, Gümüşsuyu Askerî Hastanesi ile birleştirerek Büyük Atatürk Şehir Kütüphanesi’ni oluşturacağız.

-7/24 açık kütüphaneler hizmete sokacağız.","Twitter for iPhone",FALSE,1172,379,1251246,"İstanbul",2019-03-09 14:48:00,2019-03-09
"45",2019-03-09 14:47:31,"BA_Yildirim","Bakırköy Belediye Başkan Adayımız @mehmetumur_ ile 6. CNR Uluslararası Kitap Fuarı açılışı ve E-Oyun Turnuvası etkinliğine katıldık. 

Kültüre, yayıncılığa, okumaya itibar kazandıracağız. İstanbul; okur yazarının çokluğuyla, niteliği ile öne çıkacak.

📍CNR Expo https://t.co/00inLgy7Tn","Twitter for iPhone",FALSE,603,291,1251246,"İstanbul",2019-03-09 14:47:31,2019-03-09
"46",2019-03-09 11:41:16,"BA_Yildirim","Bizim Beylikdüzü Vakfı ""Olan Olmayana Verecek"" 4. Kuruluş Yıl Dönümü programında Doğu ve Güneydoğu temsilcileriyle buluştuk. 

Türkiye'de 82 milyon vatan evladı; bir olacağız, beraber olacağız, kardeş olacağız, birlikte Türkiye olacağız. Bizi bölmeye kimsenin gücü yetmeyecek. https://t.co/p2qVGbfRtn","Twitter for iPhone",FALSE,1010,447,1251246,"İstanbul",2019-03-09 11:41:16,2019-03-09
"47",2019-03-09 09:16:10,"BA_Yildirim","Yaklaşık yarım asır önce ellerini taşın altına koyarak; ilmi yaymak, ilmi sevmek, ilim öğretmek için her koşulda mücadele eden @IlimYaymaVakfi’nin 48. Genel Kurulu’na katıldık. 

Maneviyatı tam, millî hisleri güçlü nesiller, geleceğin en başarılı nesilleri olacaktır. https://t.co/95Jck5CQch","Twitter for iPhone",FALSE,1226,473,1251246,"İstanbul",2019-03-09 09:16:10,2019-03-09
"48",2019-03-08 21:45:27,"BA_Yildirim","2. Lig Kırmızı Grup'ta şampiyonluk mücadelesi veren İstanbul'umuzun güçlü temsilcisi @karagumruk_sk'yı ziyaret ettik. 

Türkiye'nin son 16 yılda yaptığı kalkınma hamleleriyle bütün liglerde şampiyonluğa oynadığı gibi Karagümrükspor'un da nice başarılara imza atmasını diliyoruz. https://t.co/xqbfd3B6hN","Twitter for iPhone",FALSE,764,260,1251246,"İstanbul",2019-03-08 21:45:27,2019-03-08
"49",2019-03-08 20:46:58,"BA_Yildirim","Uzakları yakın etmeye, #Beylikdüzü’nü #GönülBelediyeciliği ile buluşturmaya geliyoruz. Tüm vatandaşlarımızı bekliyoruz.

🗓 9 Mart Cumartesi
⏰ 15.00
📍 Anadolu Caddesi https://t.co/Lcf4mNbVSj","Twitter for iPhone",FALSE,1314,380,1251246,"İstanbul",2019-03-08 20:46:58,2019-03-08
"50",2019-03-08 20:31:08,"BA_Yildirim","""İnşallah 31 Mart’tan sonra sizler için daha güzel işler yapma imkânı bulacağım. Bu konuda sizlere güveniyorum. Kendiniz için, çocuğunuz için, aileniz için ve güzel İstanbul’umuz için desteğinizi bekliyorum.""","Twitter for iPhone",FALSE,2488,532,1251246,"İstanbul",2019-03-08 20:31:08,2019-03-08
"51",2019-03-08 20:30:30,"BA_Yildirim","""Bugün TBMM'de 104 kadın milletvekili var. Biz de Belediye Meclis üyelikleri için listelerimizde çok sayıda kadın aday gösterdik. Belediye Meclis üyeliğine aday gösterilen kadınlarımızın tamamı seçilirse çok mutlu olacağım.""","Twitter for iPhone",FALSE,746,242,1251246,"İstanbul",2019-03-08 20:30:30,2019-03-08
"52",2019-03-08 20:29:56,"BA_Yildirim","8 Mart Uluslararası Kadın Emeği Buluşması programında toplumumuza can veren kadınlarımızla bir araya geldik.  

Kadınlarımız, onurlarına yaraşır bir hayatı hak ediyor, hayata değer katıyorlar.

📍Haliç Kongre Merkezi https://t.co/3ltHacPjvz","Twitter for iPhone",FALSE,482,189,1251246,"İstanbul",2019-03-08 20:29:56,2019-03-08
"53",2019-03-08 19:53:27,"BA_Yildirim","""Bilgiyi üretmenin olmazsa olmaz bir ihtiyaç haline dönüştüğü çağımızda; toplumların kalkınması, dünyaya zenginlik katacak bilginin üretilmesi yalnızca bilim ve teknolojiyle mümkündür. 8-14 Mart #BilimTeknolojiHaftası’nı tebrik ediyorum."" https://t.co/DLL2NvNslQ","Twitter for iPhone",FALSE,554,209,1251246,"İstanbul",2019-03-08 19:53:27,2019-03-08
"54",2019-03-08 19:38:04,"BA_Yildirim","Semiha Hanım ile birlikte kadın muhabirlerimizle bir araya gelerek sohbet ettik. 

Oldukça yoğun tempoda geçen seçim çalışmalarımızda bizlere eşlik eden gazeteci arkadaşlarımızın #8MartDünyaKadınlarGünü’nü tebrik ediyoruz. https://t.co/kQChoveaEr","Twitter for iPhone",FALSE,726,203,1251246,"İstanbul",2019-03-08 19:38:04,2019-03-08
"55",2019-03-08 19:21:14,"BA_Yildirim","#8MartDünyaKadınlarGünü sebebiyle, yakın koruma ekibimizi Komiser Merve Aksoy koordine etti. 

Bize verdiği güven ve destekten ötürü kendisine teşekkür ediyor, başarılar diliyoruz. 🚔👮‍♀ https://t.co/rvjkhsGFvf","Twitter for iPhone",FALSE,1225,277,1251246,"İstanbul",2019-03-08 19:21:14,2019-03-08
"56",2019-03-08 18:36:34,"BA_Yildirim","Hayatını kaybeden Türkiye Ermenileri Patriği Mesrob Mutafyan’ın annesi Mari Mutafyan ile Yedikule Surp Pırgiç Ermeni Hastanesi Başkanı ve Cemaat Sözcüsü Bedros Şirinoğlu'na taziye ziyaretinde bulunduk. Kendilerine başsağlığı ve sabır diliyoruz. https://t.co/HXchaxSwGl","Twitter for iPhone",FALSE,596,178,1251246,"İstanbul",2019-03-08 18:36:34,2019-03-08
"57",2019-03-08 18:22:49,"BA_Yildirim","“Anne ve baba adayları için ‘Ebeveyn Okulları’ açacağız. 
Müstakbel anne ve babalar, uzmanların desteğiyle bu çok önemli görevlerine hazırlanacak.”","Twitter for iPhone",FALSE,1026,252,1251246,"İstanbul",2019-03-08 18:22:49,2019-03-08
"58",2019-03-08 18:22:18,"BA_Yildirim","“İstanbul’un 39 ilçesinde 961 mahallenin tamamını tek tek taradık. Çalışan annelerimiz için kreş olmayan tüm mahalleler belirlendi. İstanbul’un 300 mahallesinde 955 kreş açacağız. Bu mahallelerdeki 0-4 yaş arası 577 bin 370 yavrumuz kreş hizmetinden faydalanabilecek.”","Twitter for iPhone",FALSE,906,258,1251246,"İstanbul",2019-03-08 18:22:18,2019-03-08
"59",2019-03-08 18:21:34,"BA_Yildirim","“- Kadınlarımızın şehrin yönetiminde, sosyal hayatta, kültürel hayatta, iş hayatında daha fazla yer almaları için sonuna kadar destek vereceğiz.

- Şehir hayatında kadınlarımıza alan açmak için çok sayıda projeyi hayata geçireceğiz.”

#BelediyeİşiGönülİşi","Twitter for iPhone",FALSE,557,173,1251246,"İstanbul",2019-03-08 18:21:34,2019-03-08
"60",2019-03-08 18:21:02,"BA_Yildirim","“16 yıllık AK Parti iktidarımızın başarısının ardında kadınlarımız var. Çünkü kadın eli değen her işte güzellik, her işte başarı var. 
31 Mart’ta da Allah’ın izni, siz hanımların desteği ve çabasıyla sandıktan zaferle çıkacağız.”","Twitter for iPhone",FALSE,1348,283,1251246,"İstanbul",2019-03-08 18:21:02,2019-03-08
"61",2019-03-08 18:20:30,"BA_Yildirim","Kadim şehir #Fatih’te; toplumumuzun anası ve mayası kadınlarımızla bir araya geldik. 

‘Her başarılı erkeğin arkasında bir kadın vardır’ derler. Yanlış! 

Kadın erkeğin arkasında değil, yanındadır. Yükü de 2 kat fazladır. https://t.co/ChwR1AHb3B","Twitter for iPhone",FALSE,496,147,1251246,"İstanbul",2019-03-08 18:20:30,2019-03-08
"62",2019-03-08 15:43:46,"BA_Yildirim","Fatih Belediye Başkan Adayımız @MErgun_Turan ile @akpartifatih'te dava arkadaşlarımızla buluştuk. 

Sizin bu azminiz, milletimizin teveccühü ve Rabb'imin izniyle 31 Mart'ta Fatih Sultan Mehmed’in torunlarına yakışır bir zafere imza atacağız. 

#BelediyeİşiGönülİşi https://t.co/gBSD5DjMkQ","Twitter for iPhone",FALSE,709,341,1251246,"İstanbul",2019-03-08 15:43:46,2019-03-08
"63",2019-03-08 15:31:09,"BA_Yildirim","‘Mesele memleketse gerisi teferruattır’ dedik, #Fatih için el ele verdik. @mhp_fatihilce’de MHP’li kardeşlerimizle bir araya geldik. 

31 Mart’ta #Cumhurİttifakı ile sandıktan zaferle çıkacağız. https://t.co/vBX9DXsHWM","Twitter for iPhone",FALSE,712,338,1251246,"İstanbul",2019-03-08 15:31:09,2019-03-08
"64",2019-03-08 15:15:40,"BA_Yildirim","Hayatımızın her alanında varlıklarıyla gururlandığımız, ülkemizi ve dünyamızı daha da yaşanabilir hale getiren kadınlarımız...

Bir gün değil her gün sizin...

#8MartDünyaKadınlarGünü https://t.co/w2qDCG0Qil","Twitter for iPhone",FALSE,2478,684,1251246,"İstanbul",2019-03-08 15:15:40,2019-03-08
"65",2019-03-08 14:31:57,"BA_Yildirim","#8MartDünyaKadınlarGünü https://t.co/0klT87I1T3","Twitter for iPhone",FALSE,668,176,1251246,"İstanbul",2019-03-08 14:31:57,2019-03-08
"66",2019-03-08 13:57:15,"BA_Yildirim","Fatih Camii'nde kıldığımız cuma namazı sonrası; İstanbul'u fetheden büyük komutan Fatih Sultan Mehmed Han'ın Türbesi'ni ziyaret ettik. 

Yüce Mevla, ecdadın bizlere miras bıraktığı cennet vatanımıza ve İstanbul'umuza layıkıyla hizmet edebilmeyi nasip etsin. https://t.co/ZjdlURjeBi","Twitter for iPhone",FALSE,1192,420,1251246,"İstanbul",2019-03-08 13:57:15,2019-03-08
"67",2019-03-08 12:14:58,"BA_Yildirim","#İstanbul’u güzelleştiren, gece gündüz emek veren tüm kadınlarımızın #8MartDünyaKadınlarGünü kutlu olsun. https://t.co/F33wLTrMH4","Twitter for iPhone",FALSE,1363,707,1251246,"İstanbul",2019-03-08 12:14:58,2019-03-08
"68",2019-03-08 11:48:22,"BA_Yildirim","“Türkiye Ermenileri Patriği Mesrob Mutafyan’ın vefatını üzüntüyle öğrendim. Başta ailesi ve Ermeni cemaati olmak üzere, tüm vatandaşlarımıza başsağlığı diliyorum.”","Twitter for iPhone",FALSE,777,163,1251246,"İstanbul",2019-03-08 11:48:22,2019-03-08
